id,title,option1,option2,option3,sku,requires_shipping,taxable,featured_image_src,available,price,grams,compare_at_price,position,product_id,created_at,updated_at
40073207021623,250g / Inverted Aeropress,250g,Inverted Aeropress,,,True,True,,True,540.00,350,,9,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073206890551,250g / Moka Pot,250g,Moka Pot,,,True,True,,True,540.00,350,,10,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073206923319,250g / Pourover,250g,Pourover,,,True,True,,True,540.00,350,,11,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073206956087,250g / South Indian Filter,250g,South Indian Filter,,,True,True,,True,540.00,350,,12,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073206988855,250g / Turkish,250g,Turkish,,,True,True,,True,540.00,350,,13,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207054391,500g / Whole Bean,500g,Whole Bean,,,True,True,,True,1000.00,350,,14,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207087159,500g / Aeropress,500g,Aeropress,,,True,True,,True,1000.00,350,,15,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207119927,500g / Channi,500g,Channi,,,True,True,,True,1000.00,350,,16,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207152695,500g / Coffee Filter,500g,Coffee Filter,,,True,True,,True,1000.00,350,,17,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207185463,500g / Cold Brew,500g,Cold Brew,,,True,True,,True,1000.00,350,,18,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207218231,500g / Commercial Espresso,500g,Commercial Espresso,,,True,True,,True,1000.00,350,,19,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207250999,500g / French Press,500g,French Press,,,True,True,,True,1000.00,350,,20,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207283767,500g / Home Espresso,500g,Home Espresso,,,True,True,,True,1000.00,350,,21,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207447607,500g / Inverted Aeropress,500g,Inverted Aeropress,,,True,True,,True,1000.00,350,,22,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207316535,500g / Moka Pot,500g,Moka Pot,,,True,True,,True,1000.00,350,,23,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207349303,500g / Pourover,500g,Pourover,,,True,True,,True,1000.00,350,,24,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207382071,500g / South Indian Filter,500g,South Indian Filter,,,True,True,,True,1000.00,350,,25,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207414839,500g / Turkish,500g,Turkish,,,True,True,,True,1000.00,350,,26,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207480375,1Kg / Whole Bean,1Kg,Whole Bean,,,True,True,,True,1820.00,350,,27,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207513143,1Kg / Aeropress,1Kg,Aeropress,,,True,True,,True,1820.00,350,,28,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207545911,1Kg / Channi,1Kg,Channi,,,True,True,,True,1820.00,350,,29,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207578679,1Kg / Coffee Filter,1Kg,Coffee Filter,,,True,True,,True,1820.00,350,,30,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207611447,1Kg / Cold Brew,1Kg,Cold Brew,,,True,True,,True,1820.00,350,,31,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207644215,1Kg / Commercial Espresso,1Kg,Commercial Espresso,,,True,True,,True,1820.00,350,,32,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207676983,1Kg / French Press,1Kg,French Press,,,True,True,,True,1820.00,350,,33,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207709751,1Kg / Home Espresso,1Kg,Home Espresso,,,True,True,,True,1820.00,350,,34,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207873591,1Kg / Inverted Aeropress,1Kg,Inverted Aeropress,,,True,True,,True,1820.00,350,,35,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207742519,1Kg / Moka Pot,1Kg,Moka Pot,,,True,True,,True,1820.00,350,,36,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207775287,1Kg / Pourover,1Kg,Pourover,,,True,True,,True,1820.00,350,,37,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207808055,1Kg / South Indian Filter,1Kg,South Indian Filter,,,True,True,,True,1820.00,350,,38,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40073207840823,1Kg / Turkish,1Kg,Turkish,,,True,True,,True,1820.00,350,,39,1718179725367,2023-01-16T16:01:29+05:30,2024-12-11T19:21:05+05:30
40088515084343,250g / Whole Bean,250g,Whole Bean,,,True,True,,True,540.00,270,,1,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515117111,250g / Aeropress,250g,Aeropress,,,True,True,,True,540.00,270,,2,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515149879,250g / Channi,250g,Channi,,,True,True,,True,540.00,270,,3,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515182647,250g / Coffee Filter,250g,Coffee Filter,,,True,True,,True,540.00,270,,4,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515215415,250g / Cold Brew,250g,Cold Brew,,,True,True,,True,540.00,270,,5,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515248183,250g / Commercial Espresso,250g,Commercial Espresso,,,True,True,,True,540.00,270,,6,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515280951,250g / French Press,250g,French Press,,,True,True,,True,540.00,270,,7,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515313719,250g / Home Espresso,250g,Home Espresso,,,True,True,,True,540.00,270,,8,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515346487,250g / Inverted Aeropress,250g,Inverted Aeropress,,,True,True,,True,540.00,270,,9,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515379255,250g / Moka Pot,250g,Moka Pot,,,True,True,,True,540.00,270,,10,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515412023,250g / Pourover,250g,Pourover,,,True,True,,True,540.00,270,,11,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515444791,250g / South Indian Filter,250g,South Indian Filter,,,True,True,,True,540.00,270,,12,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515477559,250g / Turkish,250g,Turkish,,,True,True,,True,540.00,270,,13,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515510327,500g / Whole Bean,500g,Whole Bean,,,True,True,,True,1000.00,520,,14,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515543095,500g / Aeropress,500g,Aeropress,,,True,True,,True,1000.00,520,,15,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515575863,500g / Channi,500g,Channi,,,True,True,,True,1000.00,520,,16,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515608631,500g / Coffee Filter,500g,Coffee Filter,,,True,True,,True,1000.00,520,,17,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515641399,500g / Cold Brew,500g,Cold Brew,,,True,True,,True,1000.00,520,,18,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515674167,500g / Commercial Espresso,500g,Commercial Espresso,,,True,True,,True,1000.00,520,,19,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515706935,500g / French Press,500g,French Press,,,True,True,,True,1000.00,520,,20,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515739703,500g / Home Espresso,500g,Home Espresso,,,True,True,,True,1000.00,520,,21,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515772471,500g / Inverted Aeropress,500g,Inverted Aeropress,,,True,True,,True,1000.00,520,,22,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515805239,500g / Moka Pot,500g,Moka Pot,,,True,True,,True,1000.00,520,,23,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515838007,500g / Pourover,500g,Pourover,,,True,True,,True,1000.00,520,,24,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515870775,500g / South Indian Filter,500g,South Indian Filter,,,True,True,,True,1000.00,520,,25,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515903543,500g / Turkish,500g,Turkish,,,True,True,,True,1000.00,520,,26,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515936311,1000g / Whole Bean,1000g,Whole Bean,,,True,True,,True,1820.00,1035,,27,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088515969079,1000g / Aeropress,1000g,Aeropress,,,True,True,,True,1820.00,1035,,28,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516001847,1000g / Channi,1000g,Channi,,,True,True,,True,1820.00,1035,,29,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516034615,1000g / Coffee Filter,1000g,Coffee Filter,,,True,True,,True,1820.00,1035,,30,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516067383,1000g / Cold Brew,1000g,Cold Brew,,,True,True,,True,1820.00,1035,,31,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516100151,1000g / Commercial Espresso,1000g,Commercial Espresso,,,True,True,,True,1820.00,1035,,32,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516132919,1000g / French Press,1000g,French Press,,,True,True,,True,1820.00,1035,,33,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516165687,1000g / Home Espresso,1000g,Home Espresso,,,True,True,,True,1820.00,1035,,34,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516198455,1000g / Inverted Aeropress,1000g,Inverted Aeropress,,,True,True,,True,1820.00,1035,,35,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516231223,1000g / Moka Pot,1000g,Moka Pot,,,True,True,,True,1820.00,1035,,36,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516263991,1000g / Pourover,1000g,Pourover,,,True,True,,True,1820.00,1035,,37,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516296759,1000g / South Indian Filter,1000g,South Indian Filter,,,True,True,,True,1820.00,1035,,38,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
40088516329527,1000g / Turkish,1000g,Turkish,,,True,True,,True,1820.00,1035,,39,6547929530423,2023-02-06T12:10:06+05:30,2024-12-11T19:21:05+05:30
41308723478583,Whole Bean,Whole Bean,,,,True,True,,True,580.00,225,,1,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723511351,Aeropress,Aeropress,,,,True,True,,True,580.00,225,,2,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723544119,Channi,Channi,,,,True,True,,True,580.00,225,,3,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723576887,Coffee Filter,Coffee Filter,,,,True,True,,True,580.00,225,,4,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723609655,Cold Brew,Cold Brew,,,,True,True,,True,580.00,225,,5,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723642423,Commercial Espresso,Commercial Espresso,,,,True,True,,True,580.00,225,,6,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723675191,French Press,French Press,,,,True,True,,True,580.00,225,,7,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723707959,Home Espresso,Home Espresso,,,,True,True,,True,580.00,225,,8,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723740727,Inverted Aeropress,Inverted Aeropress,,,,True,True,,True,580.00,225,,9,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723773495,Moka Pot,Moka Pot,,,,True,True,,True,580.00,225,,10,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723806263,Pourover,Pourover,,,,True,True,,True,580.00,225,,11,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723839031,South Indian Filter,South Indian Filter,,,,True,True,,True,580.00,225,,12,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
41308723871799,Turkish,Turkish,,,,True,True,,True,580.00,225,,13,7180851380279,2024-10-09T12:41:52+05:30,2024-12-11T19:21:05+05:30
54967290167677,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,14888581726589,2024-12-10T18:42:30+00:00,2024-12-11T13:29:07+00:00
54961844257149,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,14887062077821,2024-12-09T13:13:48+00:00,2024-12-11T13:29:07+00:00
46504536735981,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8719719006445,2024-06-18T13:34:38+01:00,2024-12-11T13:29:07+00:00
46512483762413,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8721643274477,2024-06-19T11:36:10+01:00,2024-12-11T13:29:07+00:00
46504312307949,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8719690957037,2024-06-18T12:45:58+01:00,2024-12-11T13:29:07+00:00
46897552130285,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8799361597677,2024-08-19T12:47:47+01:00,2024-12-11T13:29:07+00:00
46504157905133,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8719663071469,2024-06-18T12:11:13+01:00,2024-12-11T13:29:07+00:00
46584843960557,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8738776121581,2024-06-28T11:42:57+01:00,2024-12-11T13:29:07+00:00
46529055949037,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8725144469741,2024-06-21T16:06:01+01:00,2024-12-11T13:29:07+00:00
46505384444141,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8719846047981,2024-06-18T16:25:24+01:00,2024-12-11T13:29:07+00:00
46732755337453,250g / Whole Bean,250g,Whole Bean,,TC-DIS-5-250-BEA,True,False,,True,17.99,250,,1,8772961468653,2024-07-23T10:23:39+01:00,2024-12-11T13:29:07+00:00
46732755370221,250g / Pre-Ground: Espresso (dual wall basket),250g,Pre-Ground: Espresso (dual wall basket),,TC-DIS-5-250-RET,True,False,,True,17.99,250,,2,8772961468653,2024-07-23T10:23:39+01:00,2024-12-11T13:29:07+00:00
46732755402989,250g / Pre-Ground: Cafetiere,250g,Pre-Ground: Cafetiere,,TC-DIS-5-250-RET,True,False,,True,17.99,250,,3,8772961468653,2024-07-23T10:23:39+01:00,2024-12-11T13:29:07+00:00
46732755435757,250g / Pre-Ground: Aeropress,250g,Pre-Ground: Aeropress,,TC-DIS-5-250-RET,True,False,,True,17.99,250,,4,8772961468653,2024-07-23T10:23:39+01:00,2024-12-11T13:29:07+00:00
46732755468525,250g / Pre-Ground: Filter,250g,Pre-Ground: Filter,,TC-DIS-5-250-RET,True,False,,True,17.99,250,,5,8772961468653,2024-07-23T10:23:39+01:00,2024-12-11T13:29:07+00:00
46732755501293,250g / Pre-Ground: Stovetop,250g,Pre-Ground: Stovetop,,TC-DIS-5-250-RET,True,False,,True,17.99,250,,6,8772961468653,2024-07-23T10:23:39+01:00,2024-12-11T13:29:07+00:00
46732755534061,250g / Pre-Ground: V60,250g,Pre-Ground: V60,,TC-DIS-5-250-RET,True,False,,True,17.99,250,,7,8772961468653,2024-07-23T10:23:39+01:00,2024-12-11T13:29:07+00:00
46732755566829,250g / Pre-Ground: Chemex,250g,Pre-Ground: Chemex,,TC-DIS-5-250-RET,True,False,,True,17.99,250,,8,8772961468653,2024-07-23T10:23:40+01:00,2024-12-11T13:29:07+00:00
46732755599597,1kg / Whole Bean,1kg,Whole Bean,,TC-DIS-5-1000-BEA,True,False,,True,46.99,1000,,9,8772961468653,2024-07-23T10:23:40+01:00,2024-12-11T13:29:07+00:00
46732755632365,1kg / Pre-Ground: Espresso (dual wall basket),1kg,Pre-Ground: Espresso (dual wall basket),,TC-DIS-5-1000-RET,True,False,,True,46.99,1000,,10,8772961468653,2024-07-23T10:23:40+01:00,2024-12-11T13:29:07+00:00
46732755665133,1kg / Pre-Ground: Cafetiere,1kg,Pre-Ground: Cafetiere,,TC-DIS-5-1000-RET,True,False,,True,46.99,1000,,11,8772961468653,2024-07-23T10:23:40+01:00,2024-12-11T13:29:07+00:00
46732755697901,1kg / Pre-Ground: Aeropress,1kg,Pre-Ground: Aeropress,,TC-DIS-5-1000-RET,True,False,,True,46.99,1000,,12,8772961468653,2024-07-23T10:23:40+01:00,2024-12-11T13:29:07+00:00
46732755730669,1kg / Pre-Ground: Filter,1kg,Pre-Ground: Filter,,TC-DIS-5-1000-RET,True,False,,True,46.99,1000,,13,8772961468653,2024-07-23T10:23:40+01:00,2024-12-11T13:29:07+00:00
46732755763437,1kg / Pre-Ground: Stovetop,1kg,Pre-Ground: Stovetop,,TC-DIS-5-1000-RET,True,False,,True,46.99,1000,,14,8772961468653,2024-07-23T10:23:40+01:00,2024-12-11T13:29:07+00:00
46732755796205,1kg / Pre-Ground: V60,1kg,Pre-Ground: V60,,TC-DIS-5-1000-RET,True,False,,True,46.99,1000,,15,8772961468653,2024-07-23T10:23:40+01:00,2024-12-11T13:29:07+00:00
46732755828973,1kg / Pre-Ground: Chemex,1kg,Pre-Ground: Chemex,,TC-DIS-5-1000-RET,True,False,,True,46.99,1000,,16,8772961468653,2024-07-23T10:23:40+01:00,2024-12-11T13:29:07+00:00
46512750592237,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8721695539437,2024-06-19T12:43:43+01:00,2024-12-11T13:29:07+00:00
46512092905709,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8721573511405,2024-06-19T10:25:41+01:00,2024-12-11T13:29:07+00:00
46585526255853,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8738927771885,2024-06-28T14:31:04+01:00,2024-12-11T13:29:07+00:00
46584904843501,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8738795028717,2024-06-28T12:00:44+01:00,2024-12-11T13:29:07+00:00
46585892438253,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8739014377709,2024-06-28T15:45:56+01:00,2024-12-11T13:29:07+00:00
46513112219885,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8721737515245,2024-06-19T13:37:13+01:00,2024-12-11T13:29:07+00:00
46519464132845,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8722669469933,2024-06-20T13:28:15+01:00,2024-12-11T13:29:07+00:00
46338908258541,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8683990122733,2024-05-29T15:59:07+01:00,2024-12-11T13:29:07+00:00
46338690777325,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8683931599085,2024-05-29T15:02:36+01:00,2024-12-11T13:29:07+00:00
46338359951597,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8683793187053,2024-05-29T14:15:19+01:00,2024-12-11T13:29:07+00:00
46346752393453,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8686525186285,2024-05-30T10:11:23+01:00,2024-12-11T13:29:07+00:00
45460603896045,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8469377712365,2024-03-18T17:20:16+00:00,2024-12-11T13:29:07+00:00
45459704152301,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8469115273453,2024-03-18T13:27:44+00:00,2024-12-11T13:29:07+00:00
45632570556653,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8499256164589,2024-04-02T14:59:46+01:00,2024-12-11T13:29:07+00:00
45632329449709,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8499212091629,2024-04-02T14:32:49+01:00,2024-12-11T13:29:07+00:00
45647964176621,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8502562488557,2024-04-03T12:00:14+01:00,2024-12-11T13:29:07+00:00
45631514607853,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8498677743853,2024-04-02T14:00:08+01:00,2024-12-11T13:29:07+00:00
46215712047341,250g / Whole Bean,250g,Whole Bean,,TC-BUN-BTC-250-BEA,True,False,,True,30.99,250,,1,8652456558829,2024-05-20T11:26:20+01:00,2024-12-11T13:29:07+00:00
46215712080109,250g / Pre-Ground: Espresso (dual wall basket),250g,Pre-Ground: Espresso (dual wall basket),,TC-BUN-BTC-250-RET,True,False,,True,30.99,250,,2,8652456558829,2024-05-20T11:26:20+01:00,2024-12-11T13:29:07+00:00
46215712112877,250g / Pre-Ground: Cafetiere,250g,Pre-Ground: Cafetiere,,TC-BUN-BTC-250-RET,True,False,,True,30.99,250,,3,8652456558829,2024-05-20T11:26:20+01:00,2024-12-11T13:29:07+00:00
46215712145645,250g / Pre-Ground: Aeropress,250g,Pre-Ground: Aeropress,,TC-BUN-BTC-250-RET,True,False,,True,30.99,250,,4,8652456558829,2024-05-20T11:26:20+01:00,2024-12-11T13:29:07+00:00
46215712178413,250g / Pre-Ground: Filter,250g,Pre-Ground: Filter,,TC-BUN-BTC-250-RET,True,False,,True,30.99,250,,5,8652456558829,2024-05-20T11:26:20+01:00,2024-12-11T13:29:07+00:00
46215712211181,250g / Pre-Ground: Stovetop,250g,Pre-Ground: Stovetop,,TC-BUN-BTC-250-RET,True,False,,True,30.99,250,,6,8652456558829,2024-05-20T11:26:20+01:00,2024-12-11T13:29:07+00:00
46215712243949,250g / Pre-Ground: V60,250g,Pre-Ground: V60,,TC-BUN-BTC-250-RET,True,False,,True,30.99,250,,7,8652456558829,2024-05-20T11:26:20+01:00,2024-12-11T13:29:07+00:00
46215712276717,250g / Pre-Ground: Chemex,250g,Pre-Ground: Chemex,,TC-BUN-BTC-250-RET,True,False,,True,30.99,250,,8,8652456558829,2024-05-20T11:26:20+01:00,2024-12-11T13:29:07+00:00
45459664929005,Default Title,Default Title,,,,True,True,,True,0.00,0,,1,8469110784237,2024-03-18T13:14:09+00:00,2024-12-11T13:29:07+00:00
40850396414120,250g / Whole Beans,250g,Whole Beans,,MES1,True,False,,True,23.99,265,,1,7010889466024,2021-08-26T10:40:43+01:00,2024-12-11T13:51:08+00:00
45062547931387,250g / Cafetière,250g,Cafetière,,MES123,True,False,,True,23.99,265,,2,7010889466024,2023-12-05T18:52:35+00:00,2024-12-11T13:51:08+00:00
45062547964155,250g / Metal Filter,250g,Metal Filter,,MES124,True,False,,True,23.99,265,,3,7010889466024,2023-12-05T18:52:35+00:00,2024-12-11T13:51:08+00:00
45062547996923,250g / Paper Filter,250g,Paper Filter,,MES125,True,False,,True,23.99,265,,4,7010889466024,2023-12-05T18:52:35+00:00,2024-12-11T13:51:08+00:00
45062548029691,250g / AeroPress,250g,AeroPress,,MES126,True,False,,True,23.99,265,,5,7010889466024,2023-12-05T18:52:35+00:00,2024-12-11T13:51:08+00:00
45062548062459,250g / Espresso,250g,Espresso,,MES127,True,False,,True,23.99,265,,6,7010889466024,2023-12-05T18:52:35+00:00,2024-12-11T13:51:08+00:00
45062548095227,250g / Turkish,250g,Turkish,,MES128,True,False,,True,23.99,265,,7,7010889466024,2023-12-05T18:52:35+00:00,2024-12-11T13:51:08+00:00
54862640152949,2x 250g / Whole Beans,2x 250g,Whole Beans,,MES129,True,False,,True,45.00,450,,8,7010889466024,2024-12-06T11:45:04+00:00,2024-12-11T13:51:08+00:00
54862640185717,2x 250g / Cafetière,2x 250g,Cafetière,,MES130,True,False,,True,45.00,450,,9,7010889466024,2024-12-06T11:45:04+00:00,2024-12-11T13:51:08+00:00
54862640218485,2x 250g / Metal Filter,2x 250g,Metal Filter,,MES131,True,False,,True,45.00,450,,10,7010889466024,2024-12-06T11:45:04+00:00,2024-12-11T13:51:08+00:00
54862640251253,2x 250g / Paper Filter,2x 250g,Paper Filter,,MES132,True,False,,True,45.00,450,,11,7010889466024,2024-12-06T11:45:04+00:00,2024-12-11T13:51:08+00:00
54862640284021,2x 250g / AeroPress,2x 250g,AeroPress,,MES133,True,False,,True,45.00,450,,12,7010889466024,2024-12-06T11:45:04+00:00,2024-12-11T13:51:08+00:00
54862640316789,2x 250g / Espresso,2x 250g,Espresso,,MES134,True,False,,True,45.00,450,,13,7010889466024,2024-12-06T11:45:04+00:00,2024-12-11T13:51:08+00:00
54862640349557,2x 250g / Turkish,2x 250g,Turkish,,MES135,True,False,,True,45.00,450,,14,7010889466024,2024-12-06T11:45:04+00:00,2024-12-11T13:51:08+00:00
40316117483688,2 x 250g / Whole beans,2 x 250g,Whole beans,,Kilimanjaro,True,False,,True,21.99,500,,1,6859874238632,2021-06-25T08:40:51+01:00,2024-12-11T13:51:08+00:00
40316117516456,2 x 250g / Cafetière,2 x 250g,Cafetière,,Kilimanjaro2,True,False,,True,21.99,500,,2,6859874238632,2021-06-25T08:40:51+01:00,2024-12-11T13:51:08+00:00
40316117549224,2 x 250g / Metal Filter,2 x 250g,Metal Filter,,Kilimanjaro3,True,False,,True,21.99,500,,3,6859874238632,2021-06-25T08:40:51+01:00,2024-12-11T13:51:08+00:00
40316117581992,2 x 250g / Paper Filter,2 x 250g,Paper Filter,,Kilimanjaro4,True,False,,True,21.99,500,,4,6859874238632,2021-06-25T08:40:51+01:00,2024-12-11T13:51:08+00:00
40316117614760,2 x 250g / AeroPress,2 x 250g,AeroPress,,Kilimanjaro5,True,False,,True,21.99,500,,5,6859874238632,2021-06-25T08:40:52+01:00,2024-12-11T13:51:08+00:00
40316117647528,2 x 250g / Espresso,2 x 250g,Espresso,,Kilimanjaro6,True,False,,True,21.99,500,,6,6859874238632,2021-06-25T08:40:52+01:00,2024-12-11T13:51:08+00:00
40316117680296,2 x 250g / Turkish,2 x 250g,Turkish,,Kilimanjaro7,True,False,,True,21.99,500,,7,6859874238632,2021-06-25T08:40:52+01:00,2024-12-11T13:51:08+00:00
36419924459688,250g / Whole Bean,250g,Whole Bean,,Australian Skybury1,True,False,,True,25.75,265,,1,5845122875560,2020-09-24T11:40:24+01:00,2024-12-11T13:51:08+00:00
36419924525224,250g / Cafetière,250g,Cafetière,,Australian Skybury2,True,False,,False,25.75,265,,2,5845122875560,2020-09-24T11:40:24+01:00,2024-12-11T13:51:08+00:00
